Date,close
2018-01-02,16.82554054260254
2018-01-03,16.93376922607422
2018-01-04,16.99870491027832
2018-01-05,17.099716186523438
2018-01-08,17.005916595458984
2018-01-09,17.02756118774414
2018-01-10,16.883262634277344
2018-01-11,16.984275817871094
2018-01-12,17.07807159423828
2018-01-16,16.926557540893555
2018-01-17,17.02035140991211
2018-01-18,17.03478240966797
2018-01-19,17.07085418701172
2018-01-22,17.09250259399414
2018-01-23,17.12857437133789
2018-01-24,17.22958755493164
2018-01-25,17.179080963134766
2018-01-26,17.39552879333496
2018-01-29,17.272878646850586
2018-01-30,17.135787963867188
2018-01-31,17.150218963623047
2018-02-01,17.22958755493164
2018-02-02,16.969846725463867
2018-02-05,16.39985466003418
2018-02-06,16.558584213256836
2018-02-07,16.212265014648438
2018-02-08,15.757711410522461
2018-02-09,15.959736824035645
2018-02-12,16.212265014648438
2018-02-13,16.30605697631836
2018-02-14,16.594661712646484
2018-02-15,16.717317581176758
2018-02-16,16.58022689819336
2018-02-20,16.53693962097168
2018-02-21,16.493650436401367
2018-02-22,16.623517990112305
2018-02-23,16.753389358520508
2018-02-26,16.93376922607422
2018-02-27,16.666807174682617
2018-02-28,16.46478843688965
2018-03-01,16.356563568115234
2018-03-02,16.40707015991211
2018-03-05,16.479217529296875
2018-03-06,16.60909080505371
2018-03-07,16.5008602142334
2018-03-08,16.522512435913086
2018-03-09,16.81832504272461
2018-03-12,16.811111450195312
2018-03-13,16.594661712646484
2018-03-14,16.666807174682617
2018-03-15,16.486434936523438
2018-03-16,16.428712844848633
2018-03-19,16.298843383789062
2018-03-20,16.241119384765625
2018-03-21,16.40707015991211
2018-03-22,15.988594055175781
2018-03-23,15.779356002807617
2018-03-26,16.060745239257812
2018-03-27,15.750497817993164
2018-03-28,15.757711410522461
2018-03-29,15.887579917907715
2018-04-02,15.613407135009766
2018-04-03,15.793787002563477
2018-04-04,15.902013778686523
2018-04-05,15.916443824768066
2018-04-06,15.736066818237305
2018-04-09,15.916443824768066
2018-04-10,16.205045700073242
2018-04-11,16.096820831298828
2018-04-12,16.147327423095703
2018-04-13,16.147327423095703
2018-04-16,16.2194766998291
2018-04-17,16.241119384765625
2018-04-18,16.334917068481445
2018-04-19,16.161754608154297
2018-04-20,15.995810508728027
2018-04-23,16.00302505493164
2018-04-24,16.00302505493164
2018-04-25,15.974164009094238
2018-04-26,16.053529739379883
2018-04-27,16.147327423095703
2018-04-30,16.010238647460938
2018-05-01,16.0896053314209
2018-05-02,16.226688385009766
2018-05-03,16.37820816040039
2018-05-04,16.39985466003418
2018-05-07,16.313268661499023
2018-05-08,16.241119384765625
2018-05-09,16.313268661499023
2018-05-10,16.508081436157227
2018-05-11,16.486434936523438
2018-05-14,16.522512435913086
2018-05-15,16.320486068725586
2018-05-16,16.472002029418945
2018-05-17,16.493650436401367
2018-05-18,16.37820816040039
2018-05-21,16.58744239807129
2018-05-22,16.472002029418945
2018-05-23,16.385425567626953
2018-05-24,16.40707015991211
2018-05-25,16.30605697631836
2018-05-29,16.08238983154297
2018-05-30,16.435928344726562
2018-05-31,16.28441047668457
2018-06-01,16.392637252807617
2018-06-04,16.493650436401367
2018-06-05,16.421497344970703
2018-06-06,16.652381896972656
2018-06-07,16.522512435913086
