Date,close
2020-01-02,112.11238861083984
2020-01-03,111.95556640625
2020-01-06,112.38478088378906
2020-01-07,110.61834716796875
2020-01-08,111.18788146972656
2020-01-09,111.26219177246094
2020-01-10,111.04757690429688
2020-01-13,112.69844818115234
2020-01-14,112.96260070800781
2020-01-15,114.90242767333984
2020-01-16,115.24085998535156
2020-01-17,116.60287475585938
2020-01-21,117.09810638427734
2020-01-22,118.352783203125
2020-01-23,118.57568359375
2020-01-24,117.97306823730469
2020-01-27,117.3292236328125
2020-01-28,117.57686614990234
2020-01-29,116.99079895019531
2020-01-30,118.72423553466797
2020-01-31,117.23019409179688
2020-02-03,117.6346664428711
2020-02-04,118.220703125
2020-02-05,119.11219787597656
2020-02-06,119.13697052001953
2020-02-07,119.99539947509766
2020-02-10,120.23477172851562
2020-02-11,120.5815200805664
2020-02-12,120.5815200805664
2020-02-13,120.90343475341797
2020-02-14,121.33265686035156
2020-02-18,120.1852798461914
2020-02-19,120.12751007080078
2020-02-20,119.82209014892578
2020-02-21,120.39163970947266
2020-02-24,117.74192810058594
2020-02-25,116.47077941894531
2020-02-26,117.1971664428711
2020-02-27,112.56639862060547
2020-02-28,108.98394775390625
2020-03-02,113.56517791748047
2020-03-03,111.91432189941406
2020-03-04,117.53559112548828
2020-03-05,114.76415252685547
2020-03-06,114.06608581542969
2020-03-09,108.16582489013672
2020-03-10,111.4732894897461
2020-03-11,107.82510375976562
2020-03-12,95.8500747680664
2020-03-13,105.91374206542969
2020-03-16,93.98027801513672
2020-03-17,106.13813781738281
2020-03-18,100.4871826171875
2020-03-19,97.51212310791016
2020-03-20,86.36811828613281
2020-03-23,87.40690612792969
2020-03-24,94.60352325439453
2020-03-25,93.48997497558594
2020-03-26,99.93870544433594
2020-03-27,100.10491180419922
2020-03-30,104.27662658691406
2020-03-31,99.80572509765625
2020-04-01,98.16030883789062
2020-04-02,102.93037414550781
2020-04-03,103.53704071044922
2020-04-06,108.9968490600586
2020-04-07,108.43173217773438
2020-04-08,110.20183563232422
2020-04-09,111.04948425292969
2020-04-13,108.77246856689453
2020-04-14,115.0134506225586
2020-04-15,112.21292877197266
2020-04-16,112.71981048583984
2020-04-17,114.30707550048828
2020-04-20,111.81401062011719
2020-04-21,108.81401062011719
2020-04-22,110.21015167236328
2020-04-23,108.24890899658203
2020-04-24,111.65612030029297
2020-04-27,111.73922729492188
2020-04-28,113.284912109375
2020-04-29,110.82510375976562
2020-04-30,109.9359130859375
2020-05-01,108.14920043945312
2020-05-04,108.79740905761719
2020-05-05,109.4206771850586
2020-05-06,108.68108367919922
2020-05-07,109.32093811035156
2020-05-08,111.54808044433594
2020-05-11,111.67272186279297
2020-05-12,110.47605895996094
2020-05-13,110.49271392822266
2020-05-14,110.5924072265625
2020-05-15,112.97742462158203
2020-05-18,112.6201171875
2020-05-19,109.47052001953125
2020-05-20,109.0799331665039
2020-05-21,108.20736694335938
2020-05-22,108.43173217773438
2020-05-26,107.82510375976562
2020-05-27,108.70599365234375
2020-05-28,109.9359130859375
2020-05-29,109.32093811035156
2020-06-01,110.51762390136719
2020-06-02,110.21845245361328
2020-06-03,110.37635040283203
2020-06-04,109.34877014160156
2020-06-05,110.91485595703125
2020-06-08,110.72223663330078
2020-06-09,111.35871124267578
2020-06-10,112.33016967773438
2020-06-11,107.06246185302734
