Date,close
2018-01-02,108.1119155883789
2018-01-03,109.18819427490234
2018-01-04,109.59416961669922
2018-01-05,112.21886444091797
2018-01-08,112.6720199584961
2018-01-09,112.45488739013672
2018-01-10,112.33216094970703
2018-01-11,113.14410400390625
2018-01-12,113.38013458251953
2018-01-16,113.66337585449219
2018-01-17,115.16450500488281
2018-01-18,116.23140716552734
2018-01-19,115.84428405761719
2018-01-22,117.38322448730469
2018-01-23,117.68537139892578
2018-01-24,117.59093475341797
2018-01-25,118.2235107421875
2018-01-26,119.26203918457031
2018-01-29,117.86473083496094
2018-01-30,116.64680480957031
2018-01-31,117.28883361816406
2018-02-01,118.695556640625
2018-02-02,114.15433502197266
2018-02-05,109.77356719970703
2018-02-06,113.266845703125
2018-02-07,112.96471405029297
2018-02-08,107.49822235107422
2018-02-09,109.82079315185547
2018-02-12,111.85064697265625
2018-02-13,111.73733520507812
2018-02-14,114.07878875732422
2018-02-15,115.64877319335938
2018-02-16,115.2420654296875
2018-02-20,115.39340209960938
2018-02-21,113.89908599853516
2018-02-22,113.85182189941406
2018-02-23,116.26351928710938
2018-02-26,117.83346557617188
2018-02-27,116.67965698242188
2018-02-28,116.27298736572266
2018-03-01,113.8707046508789
2018-03-02,114.22064971923828
2018-03-05,115.27043914794922
2018-03-06,114.49492645263672
2018-03-07,115.2420654296875
2018-03-08,115.5920181274414
2018-03-09,117.7578125
2018-03-12,117.50248718261719
2018-03-13,116.51886749267578
2018-03-14,115.9324951171875
2018-03-15,116.71749114990234
2018-03-16,117.77674865722656
2018-03-19,116.52833557128906
2018-03-20,118.13613891601562
2018-03-21,116.53778839111328
2018-03-22,113.48294067382812
2018-03-23,110.65509796142578
2018-03-26,114.09773254394531
2018-03-27,111.03340148925781
2018-03-28,110.64563751220703
2018-03-29,113.13301086425781
2018-04-02,111.96973419189453
2018-04-03,112.73579406738281
2018-04-04,113.31271362304688
2018-04-05,114.61788177490234
2018-04-06,111.31714630126953
2018-04-09,112.3480224609375
2018-04-10,114.17337799072266
2018-04-11,113.28435516357422
2018-04-12,114.5043716430664
2018-04-13,114.20175170898438
2018-04-16,115.27043914794922
2018-04-17,117.08633422851562
2018-04-18,117.72944641113281
2018-04-19,117.2376480102539
2018-04-20,117.46465301513672
2018-04-23,117.71052551269531
2018-04-24,114.69355010986328
2018-04-25,114.63679504394531
2018-04-26,120.1884765625
2018-04-27,119.17646026611328
2018-04-30,119.99931335449219
2018-05-01,120.59514617919922
2018-05-02,119.52642822265625
2018-05-03,120.28304290771484
2018-05-04,121.20989227294922
2018-05-07,122.25020599365234
2018-05-08,122.85552215576172
2018-05-09,123.74456787109375
2018-05-10,123.89590454101562
2018-05-11,124.67138671875
2018-05-14,124.0945053100586
2018-05-15,123.9904556274414
2018-05-16,123.79183959960938
2018-05-17,123.08134460449219
2018-05-18,123.08134460449219
2018-05-21,123.77290344238281
2018-05-22,123.82024383544922
2018-05-23,124.92861938476562
2018-05-24,124.93809509277344
2018-05-25,124.36022186279297
2018-05-29,122.85401916503906
2018-05-30,123.75397491455078
2018-05-31,123.82974243164062
2018-06-01,123.95292663574219
2018-06-04,126.0558853149414
2018-06-05,126.52005767822266
2018-06-06,129.09664916992188
2018-06-07,126.7853012084961
2018-06-08,127.63782501220703
2018-06-11,126.8515625
2018-06-12,127.75152587890625
2018-06-13,127.31573486328125
2018-06-14,127.88412475585938
2018-06-15,127.97884368896484
2018-06-18,129.0208282470703
2018-06-19,127.98831939697266
2018-06-20,128.35777282714844
2018-06-21,127.43888092041016
2018-06-22,128.19676208496094
2018-06-25,124.02865600585938
2018-06-26,125.56327056884766
2018-06-27,124.11392211914062
2018-06-28,125.7432861328125
2018-06-29,125.46854400634766
2018-07-02,125.51588439941406
2018-07-03,124.521240234375
2018-07-05,126.26423645019531
2018-07-06,127.0220718383789
2018-07-09,128.37673950195312
2018-07-10,129.48504638671875
2018-07-11,130.86810302734375
2018-07-12,132.52586364746094
2018-07-13,132.07118225097656
2018-07-16,131.16175842285156
2018-07-17,132.27955627441406
2018-07-18,133.47312927246094
2018-07-19,132.74375915527344
2018-07-20,133.55841064453125
2018-07-23,132.6490020751953
2018-07-24,132.6490020751953
2018-07-25,135.12139892578125
2018-07-26,134.98883056640625
2018-07-27,133.29315185546875
2018-07-30,129.28610229492188
2018-07-31,129.5324249267578
2018-08-01,130.96286010742188
2018-08-02,131.59751892089844
2018-08-03,132.45004272460938
2018-08-06,132.34580993652344
2018-08-07,132.8858184814453
2018-08-08,133.26473999023438
2018-08-09,132.63003540039062
2018-08-10,132.36480712890625
2018-08-13,132.8195343017578
2018-08-14,133.34051513671875
2018-08-15,132.5447998046875
2018-08-16,133.43658447265625
2018-08-17,134.08172607421875
2018-08-20,133.71170043945312
2018-08-21,132.8578338623047
2018-08-22,133.90145874023438
2018-08-23,134.8122100830078
2018-08-24,136.8044891357422
2018-08-27,137.94297790527344
2018-08-28,137.75323486328125
2018-08-29,139.4893798828125
2018-08-30,139.2142791748047
2018-08-31,139.35658264160156
2018-09-04,140.21990966796875
2018-09-05,135.35301208496094
2018-09-06,137.08909606933594
2018-09-07,135.85580444335938
2018-09-10,136.69064331054688
2018-09-11,138.0283660888672
2018-09-12,139.05299377441406
2018-09-13,140.0586395263672
2018-09-14,140.2578582763672
2018-09-17,138.6829833984375
2018-09-18,140.0586395263672
2018-09-19,139.859375
2018-09-20,141.58602905273438
2018-09-21,142.35452270507812
2018-09-24,141.4626922607422
2018-09-25,141.90858459472656
2018-09-26,141.61451721191406
2018-09-27,142.32603454589844
2018-09-28,142.3924560546875
2018-10-01,143.0565643310547
2018-10-02,141.99400329589844
2018-10-03,141.70938110351562
2018-10-04,139.2332305908203
2018-10-05,137.905029296875
2018-10-08,134.61300659179688
2018-10-09,135.01144409179688
2018-10-10,128.56968688964844
2018-10-11,126.87146759033203
2018-10-12,132.8768768310547
2018-10-15,130.19195556640625
2018-10-16,134.47071838378906
2018-10-17,135.1442413330078
2018-10-18,132.14634704589844
2018-10-19,132.89585876464844
2018-10-22,133.4271240234375
2018-10-23,131.98501586914062
2018-10-24,127.37430572509766
2018-10-25,133.31324768066406
2018-10-26,130.67581176757812
2018-10-29,127.44075775146484
2018-10-30,125.95127868652344
2018-10-31,130.7801971435547
2018-11-01,133.6073760986328
2018-11-02,132.6112060546875
2018-11-05,132.63015747070312
2018-11-06,133.56942749023438
2018-11-07,137.3547821044922
2018-11-08,137.78167724609375
2018-11-09,136.54837036132812
2018-11-12,132.55430603027344
2018-11-13,132.55430603027344
2018-11-14,132.3360595703125
2018-11-15,134.80714416503906
2018-11-16,133.22943115234375
2018-11-19,128.07818603515625
2018-11-20,126.75714874267578
2018-11-21,127.75506591796875
2018-11-23,126.28189849853516
2018-11-26,129.19970703125
2018-11-27,129.17120361328125
2018-11-28,134.36996459960938
2018-11-29,132.2030487060547
2018-11-30,134.68360900878906
2018-12-03,137.8104705810547
2018-12-04,131.76583862304688
2018-12-06,134.0563507080078
2018-12-07,130.3116912841797
2018-12-10,131.04348754882812
2018-12-11,130.02651977539062
2018-12-12,130.96749877929688
2018-12-13,130.72032165527344
2018-12-14,128.39181518554688
2018-12-17,124.88479614257812
2018-12-18,126.08236694335938
2018-12-19,124.75175476074219
2018-12-20,122.37571716308594
2018-12-21,118.09883880615234
2018-12-24,115.69428253173828
2018-12-26,123.77281188964844
2018-12-27,125.46453857421875
2018-12-28,124.44762420654297
2018-12-31,125.39804077148438
2019-01-02,126.32948303222656
2019-01-03,121.77696228027344
2019-01-04,127.02326965332031
2019-01-07,129.31373596191406
2019-01-08,130.0170135498047
2019-01-09,131.54721069335938
2019-01-10,131.7943115234375
2019-01-11,131.21458435058594
2019-01-14,130.30223083496094
2019-01-15,130.53024291992188
2019-01-16,130.53024291992188
2019-01-17,130.4732666015625
2019-01-18,131.6327667236328
2019-01-22,131.20506286621094
2019-01-23,130.21664428710938
2019-01-24,130.8724365234375
2019-01-25,131.7943115234375
2019-01-28,129.24717712402344
2019-01-29,128.30630493164062
2019-01-30,130.7774200439453
2019-01-31,128.31582641601562
2019-02-01,133.20095825195312
2019-02-04,134.4840087890625
2019-02-05,135.46298217773438
2019-02-06,134.4744873046875
2019-02-07,133.21994018554688
2019-02-08,133.4195556640625
2019-02-11,133.81874084472656
2019-02-12,134.94972229003906
2019-02-13,136.37542724609375
2019-02-14,136.29920959472656
2019-02-15,137.96531677246094
2019-02-19,137.5178680419922
2019-02-20,137.79393005371094
2019-02-21,137.0989532470703
2019-02-22,138.8793182373047
2019-02-25,139.06024169921875
2019-02-26,139.9932098388672
2019-02-27,140.16461181640625
2019-02-28,141.0215301513672
2019-03-01,142.30677795410156
2019-03-04,140.86915588378906
2019-03-05,140.859619140625
2019-03-06,140.72634887695312
2019-03-07,139.7932891845703
2019-03-08,140.28836059570312
2019-03-11,143.4492645263672
2019-03-12,144.45846557617188
2019-03-13,145.16297912597656
2019-03-14,146.8101043701172
2019-03-15,148.00975036621094
2019-03-18,147.53367614746094
2019-03-19,147.18142700195312
2019-03-20,146.38168334960938
2019-03-21,148.33346557617188
2019-03-22,145.73426818847656
2019-03-25,145.69618225097656
2019-03-26,147.85739135742188
2019-03-27,146.82913208007812
2019-03-28,147.25759887695312
2019-03-29,148.70472717285156
2019-04-01,149.72349548339844
2019-04-02,150.2185516357422
2019-04-03,150.86599731445312
2019-04-04,150.0852508544922
2019-04-05,150.0947723388672
2019-04-08,150.18997192382812
2019-04-09,149.9424285888672
2019-04-10,150.96116638183594
